ITEM_ID,TITLE,GENRES
1800020880,Cats Don't Dance (1997),Animation|Children|Musical
1800026526,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children
1800283275,Double Team (1997),Action
1800278911,Inventing the Abbotts (1997),Drama|Romance
1800282126,Anaconda (1997),Action|Adventure|Thriller
1800279640,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1800279044,Keys to Tulsa (1997),Crime
1800379137,Kissed (1996),Drama|Romance
1800294043,8 Heads in a Duffel Bag (1997),Comedy
1800284262,Paradise Road (1997),Drama|War
1800026472,Traveller (1997),Drama
1800283610,All Over Me (1997),Drama
1800312698,"Brother's Kiss, A (1997)",Drama
1800279734,Romy and Michele's High School Reunion (1997),Comedy
1800343248,Volcano (1997),Action|Drama|Thriller
1800287461,Children of the Revolution (1996),Comedy
1800020374,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1800284170,Breakdown (1997),Action|Thriller
1800276908,Commandments (1997),Romance
1800286526,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1800280762,"Turning, The (1992)",Drama
1800278144,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy
1800281903,Fathers' Day (1997),Comedy
1800025486,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
1800282645,Nowhere (1997),Comedy|Drama
1800284199,Sprung (1997),Comedy
1800022878,"Promise, The (La promesse) (1996)",Drama
1800286473,Love! Valour! Compassion! (1997),Drama|Romance
1800024444,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1800280953,Twin Town (1997),Comedy|Crime
1800020058,Addicted to Love (1997),Comedy|Romance
1807428639,Brassed Off (1996),Comedy|Drama|Romance
1800025778,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1800307520,Ponette (1996),Drama
1800279003,Schizopolis (1996),Comedy
1800024473,Shiloh (1997),Children|Drama
1800275552,"War at Home, The (1996)",Drama
1800289653,Rough Magic (1995),Drama|Romance
1800286741,Trial and Error (1997),Comedy|Romance
1800020818,Buddy (1997),Adventure|Children|Drama
1800285442,Con Air (1997),Action|Adventure|Thriller
1800025984,"Pillow Book, The (1996)",Drama|Romance
1800289038,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1800286353,Wedding Bell Blues (1996),Comedy
1800283691,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1800278971,Head Above Water (1996),Comedy|Thriller
1800022278,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1800275097,The Last Time I Committed Suicide (1997),Drama
1800023586,My Best Friend's Wedding (1997),Comedy|Romance
1804383552,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
1800021618,Face/Off (1997),Action|Crime|Drama|Thriller
1800023362,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1800023875,Out to Sea (1997),Comedy
1800026839,Wild America (1997),Adventure|Children
1800019983,"Simple Wish, A (1997)",Children|Fantasy
1800290305,Contact (1997),Drama|Sci-Fi
1800291767,G.I. Jane (1997),Action|Drama
1800050014,Conan the Barbarian (1982),Action|Adventure|Fantasy
1800288820,George of the Jungle (1997),Children|Comedy
1800296484,Cop Land (1997),Action|Crime|Drama|Thriller
1800294557,Event Horizon (1997),Horror|Sci-Fi|Thriller
1800024744,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1800020092,Air Bud (1997),Children|Comedy
1800023997,Picture Perfect (1997),Comedy|Romance
1800022564,In the Company of Men (1997),Comedy|Drama
1800021892,Free Willy 3: The Rescue (1997),Adventure|Children|Drama
1800290380,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1800304868,Desperate Measures (1998),Crime|Drama|Thriller
1800024856,Steel (1997),Action
1800293401,She's So Lovely (1997),Drama|Romance
1800290463,Hoodlum (1997),Crime|Drama|Film-Noir
1800022944,Leave It to Beaver (1997),Comedy
1800023434,Mimic (1997),Horror|Sci-Fi|Thriller
1800023483,Money Talks (1997),Action|Comedy
1800293583,Excess Baggage (1997),Adventure|Romance
1800292479,Kull the Conqueror (1997),Action|Adventure
1800020102,Air Force One (1997),Action|Thriller
1800290421,187 (One Eight Seven) (1997),Drama|Thriller
1800079223,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
1800167072,My Own Private Idaho (1991),Drama|Romance
1800297049,"Kiss Me, Guido (1997)",Comedy
1800293765,Star Maps (1997),Drama
1800298091,In & Out (1997),Comedy
1800294804,"Edge, The (1997)",Adventure|Drama
1800025977,"Peacemaker, The (1997)",Action|Thriller|War
1800022843,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1800299230,Seven Years in Tibet (1997),Adventure|Drama|War
1800300427,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1800024709,Soul Food (1997),Drama
1800296829,Kicked in the Head (1997),Comedy|Drama
1802831059,Wishmaster (1997),Horror
1800293493,"Thousand Acres, A (1997)",Drama
1800344656,"Game, The (1997)",Drama|Mystery|Thriller
1800290533,Fire Down Below (1997),Action|Drama|Thriller
1800026582,U Turn (1997),Crime|Drama|Mystery
1800307444,"Locusts, The (1997)",Drama
1800025823,"MatchMaker, The (1997)",Comedy|Romance
1800344843,"Assignment, The (1997)",Action|Thriller
1800299344,"Smile Like Yours, A (1997)",Comedy|Romance
1800299048,Ulee's Gold (1997),Drama
1800025607,"Ice Storm, The (1997)",Drama
1800020928,Chasing Amy (1997),Comedy|Drama|Romance
1800289741,How to Be a Player (1997),Comedy
1800025496,"Full Monty, The (1997)",Comedy|Drama
1800184387,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1800022439,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1800296744,The Devil's Advocate (1997),Drama|Mystery|Thriller
1800300694,Playing God (1997),Crime|Drama|Thriller
1800025595,"House of Yes, The (1997)",Comedy|Drama
1800026714,Washington Square (1997),Drama
1800300512,Telling Lies in America (1997),Drama
1800021967,Gattaca (1997),Drama|Sci-Fi|Thriller
1800021623,FairyTale: A True Story (1997),Children|Drama|Fantasy
1800023963,Phantoms (1998),Drama|Horror|Thriller
1800296784,"Life Less Ordinary, A (1997)",Romance|Thriller
1800021566,Eve's Bayou (1997),Drama
1800303409,Switchback (1997),Crime|Mystery|Thriller
1800294117,Gang Related (1997),Crime
1800123116,Stripes (1981),Comedy|War
1800020507,Bean (1997),Comedy
1800307080,Hugo Pool (1997),Romance
1800296948,Mad City (1997),Action|Drama
1800299293,One Night Stand (1997),Drama
1800313895,Deceiver (1997),Crime|Drama|Thriller
1800306474,"Rainmaker, The (1997)",Drama
1800020724,Boogie Nights (1997),Drama
1800136265,Witness (1985),Drama|Romance|Thriller
1800024844,Starship Troopers (1997),Action|Sci-Fi
1800195748,"Joy Luck Club, The (1993)",Drama|Romance
1800302452,Chairman of the Board (1998),Comedy
1800024650,Sliding Doors (1998),Drama|Romance
1800023501,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
1800026205,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
1800026249,"Wings of the Dove, The (1997)",Drama|Romance
1800317654,Mrs. Dalloway (1997),Drama|Romance
1800310208,"I Love You, I Love You Not (1996)",Drama|Romance
1800300113,Red Corner (1997),Crime|Thriller
1800025652,"Jackal, The (1997)",Action|Thriller
1800020245,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1800296771,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
1800020135,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1800020212,Amistad (1997),Drama|Mystery
1800314414,"Apostle, The (1997)",Drama
1800317463,Artemisia (1997),Drama
1800334285,Bent (1997),Drama|War
1800019517,"Butcher Boy, The (1997)",Comedy|Drama
1800306455,Deconstructing Harry (1997),Comedy|Drama
1800021799,Flubber (1997),Children|Comedy|Fantasy
1800021847,For Richer or Poorer (1997),Comedy
1800022106,Good Will Hunting (1997),Drama|Romance
1800022345,Home Alone 3 (1997),Children|Comedy
1800306085,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1800023508,Mouse Hunt (1997),Children|Comedy
1800024386,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1800290587,Stranger in the House (1997),Thriller
1800305080,"Sweet Hereafter, The (1997)",Drama
1800026398,Titanic (1997),Drama|Romance
1800026423,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1800400319,Full Speed (À toute vitesse) (1996),Drama
1800307876,"Education of Little Tree, The (1997)",Drama
1800025993,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1800317443,"Horse Whisperer, The (1998)",Drama|Romance
1800026266,"Winter Guest, The (1997)",Drama
1800022654,Jackie Brown (1997),Crime|Drama|Thriller
1800022828,Kundun (1997),Drama
1800023535,Mr. Magoo (1997),Comedy
1800025223,"Big Lebowski, The (1998)",Comedy|Crime
1800346141,Great Expectations (1998),Drama|Romance
1800313263,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy
1800020892,Caught Up (1998),Crime
1808446200,Arguing the World (1998),Documentary
1800021746,Firestorm (1998),Action|Adventure|Thriller
1800024401,Senseless (1998),Comedy
1800026699,Wag the Dog (1997),Comedy
1800021141,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1800316785,The Leading Man (1996),Drama|Romance|Thriller
1800313399,Hard Rain (1998),Action|Crime|Thriller
1800022145,Half Baked (1998),Comedy
1800021630,Fallen (1998),Crime|Drama|Fantasy|Thriller
1800024497,Shooting Fish (1997),Comedy|Romance
1800287421,"Prophecy II, The (1998)",Horror
1802831959,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
1800019357,Spice World (1997),Comedy
1800310124,Deep Rising (1998),Action|Horror|Sci-Fi
1800019654,"Replacement Killers, The (1998)",Action|Crime|Thriller
1800020404,B. Monkey (1998),Crime|Romance|Thriller
1800306636,Night Flier (1997),Horror
1800020706,Blues Brothers 2000 (1998),Action|Comedy|Musical
1800024221,Ride (1998),Drama
1800026237,"Wedding Singer, The (1998)",Comedy|Romance
1800024769,Sphere (1998),Sci-Fi|Thriller
1800312242,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1800020345,As Good as It Gets (1997),Comedy|Drama|Romance
1800144509,King of New York (1990),Crime|Thriller
1800023366,Men with Guns (1997),Action|Drama
1800026554,Twilight (1998),Crime|Drama|Thriller
1800019792,U.S. Marshals (1998),Action|Crime|Thriller
1800021583,Everest (1998),Documentary|IMAX
1800022420,Hush (1998),Thriller
1800024938,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1800025808,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
1800025909,"Newton Boys, The (1998)",Crime|Drama
1800019929,Wild Things (1998),Crime|Drama|Mystery|Thriller
1800023909,Paulie (1998),Adventure|Children|Comedy
1800327395,"Cool, Dry Place, A (1998)",Drama
1800021750,Fireworks (Hana-bi) (1997),Crime|Drama
1800024071,Primary Colors (1998),Comedy|Drama
1800026837,Wide Awake (1998),Children|Comedy|Drama
1800019963,"Price Above Rubies, A (1998)",Drama
1800019784,Two Girls and a Guy (1997),Comedy|Drama
1800023741,No Looking Back (1998),Drama|Romance
1800314354,"Proposition, The (1998)",Drama|Romance
1800025913,"Object of My Affection, The (1998)",Comedy|Romance
1800023347,Meet the Deedles (1998),Children|Comedy
1800020473,Barney's Great Adventure (1998),Adventure|Children
1800317144,"Big One, The (1997)",Comedy|Documentary
1800023134,Lost in Space (1998),Action|Adventure|Sci-Fi
1800300486,Heaven's Burning (1997),Action|Drama
1800023374,Mercury Rising (1998),Action|Drama|Thriller
1800026106,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1800018802,City of Angels (1998),Drama|Fantasy|Romance
1800025729,"Last Days of Disco, The (1998)",Comedy|Drama
1800023777,"Odd Couple II, The (1998)",Comedy
1800023599,My Giant (1998),Comedy
1800022229,He Got Game (1998),Drama
1800023078,Live Flesh (Carne trémula) (1997),Drama|Romance
1800026954,Zero Effect (1998),Comedy|Mystery|Thriller
1800308590,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy
1800346778,Prince Valiant (1997),Adventure
1800310153,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy
1800310456,Kissing a Fool (1998),Comedy|Romance
1800022825,Krippendorf's Tribe (1998),Comedy
1800024763,Species II (1998),Horror|Sci-Fi
1800023244,Major League: Back to the Minors (1998),Comedy
1800024713,Sour Grapes (1998),Comedy
1800026855,Wild Man Blues (1997),Documentary
1800019440,Tarzan and the Lost City (1998),Action|Adventure
1800020646,Black Dog (1998),Action|Thriller
1800021125,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1803454541,Still Breathing (1997),Comedy|Romance
1800021188,Deep Impact (1998),Drama|Sci-Fi|Thriller
1800026906,Woo (1998),Comedy|Romance
1800334510,"Hanging Garden, The (1997)",Drama|Romance
1800022935,Lawn Dogs (1997),Drama
1800019280,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
1800022060,Godzilla (1998),Action|Sci-Fi|Thriller
1800020835,Bulworth (1998),Comedy|Drama|Romance
1800021677,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1800318311,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
1800022432,I Got the Hook Up (1998),Comedy
1800018620,Almost Heroes (1998),Adventure|Comedy|Western
1800022369,Hope Floats (1998),Comedy|Drama|Romance
1800325945,Insomnia (1997),Drama|Mystery|Thriller
1800319477,Little Boy Blue (1997),Drama
1800324033,"Ugly, The (1997)",Horror|Thriller
1800018600,"Perfect Murder, A (1998)",Thriller
1800024594,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1800018783,Can't Hardly Wait (1998),Comedy|Drama|Romance
1800021052,Cousin Bette (1998),Comedy
1800022305,High Art (1998),Drama|Romance
1800323780,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
1800021396,Dream for an Insomniac (1996),Drama|Romance
1800318848,Hav Plenty (1997),Comedy
1800022268,Henry Fool (1997),Comedy|Drama
1800023559,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1800378060,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
1800059246,Dr. Dolittle (1998),Comedy
1800023863,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1800024670,Smoke Signals (1998),Comedy|Drama
1800020826,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1800020333,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
1800019111,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1800024664,Small Soldiers (1998),Animation|Children|Fantasy|War
1800023978,Pi (1998),Drama|Sci-Fi|Thriller
1800026770,Whatever (1998),Drama
1800026332,There's Something About Mary (1998),Comedy|Romance
1800365587,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1800135955,Wings (1927),Action|Drama|Romance|War
1800340665,All Quiet on the Western Front (1930),Action|Drama|War
1800072233,Grand Hotel (1932),Drama|Romance
1800236946,Cavalcade (1933),Drama|Romance|War
1800098193,Mutiny on the Bounty (1935),Adventure|Drama
1800191744,How Green Was My Valley (1941),Drama|Musical|Romance
1800035164,"Best Years of Our Lives, The (1946)",Drama|War
1800191727,Gentleman's Agreement (1947),Drama
1800074135,Hamlet (1948),Drama
1800340676,All the King's Men (1949),Drama
1800073089,"Greatest Show on Earth, The (1952)",Drama
1800068295,From Here to Eternity (1953),Drama|Romance|War
1800102975,On the Waterfront (1954),Crime|Drama
1800093816,Marty (1955),Drama|Romance
1800134432,West Side Story (1961),Drama|Musical|Romance
1800128325,Tom Jones (1963),Adventure|Comedy|Romance
1800092647,"Man for All Seasons, A (1966)",Drama
1800080531,In the Heat of the Night (1967),Drama|Mystery
1800102627,Oliver! (1968),Drama|Musical
1800095380,Midnight Cowboy (1969),Drama
1800067855,"French Connection, The (1971)",Action|Crime|Thriller
1800112611,Rocky (1976),Drama
1800085992,Kramer vs. Kramer (1979),Drama
1800103660,Ordinary People (1980),Drama
1800046058,Chariots of Fire (1981),Drama
1800125964,Terms of Endearment (1983),Comedy|Drama
1800103924,Out of Africa (1985),Drama|Romance
1800086951,"Last Emperor, The (1987)",Drama
1800109653,Rain Man (1988),Drama
1800364042,Driving Miss Daisy (1989),Drama
1800124956,Take the Money and Run (1969),Comedy|Crime
1800085868,Klute (1971),Drama|Mystery
1800110989,Repo Man (1984),Comedy|Sci-Fi
1800086234,Labyrinth (1986),Adventure|Fantasy|Musical
1800040967,"Breakfast Club, The (1985)",Comedy|Drama
1800101006,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1800101011,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1800101018,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1800165355,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
1800068037,Friday the 13th (1980),Horror|Mystery|Thriller
1803242036,Friday the 13th Part 2 (1981),Horror
1803242038,Friday the 13th Part IV: The Final Chapter (1984),Horror
1800193274,Friday the 13th Part V: A New Beginning (1985),Horror
1803242041,Friday the 13th Part VI: Jason Lives (1986),Horror
1800074038,Halloween (1978),Horror
1800074058,Halloween II (1981),Horror
1800074089,Halloween 4: The Return of Michael Myers (1988),Horror
1800074095,Halloween 5: The Revenge of Michael Myers (1989),Horror
1800108407,Prom Night (1980),Horror
1800075811,Prom Night II (1987),Horror|Thriller
1800046808,Child's Play (1988),Horror|Thriller
1800147783,Child's Play 2 (1990),Horror|Thriller
1800165143,Child's Play 3 (1991),Comedy|Horror|Thriller
1800107071,Poltergeist (1982),Horror|Thriller
1802817215,Poltergeist II: The Other Side (1986),Horror|Thriller
1802817216,Poltergeist III (1988),Horror|Thriller
1800062915,"Exorcist, The (1973)",Horror|Mystery
1800062946,Exorcist II: The Heretic (1977),Horror
1800144026,"Exorcist III, The (1990)",Horror
1800022982,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1800088353,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1800174422,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1800073239,Gremlins (1984),Comedy|Horror
1800141261,Gremlins 2: The New Batch (1990),Comedy|Horror
1800071965,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
1800025816,"Mask of Zorro, The (1998)",Action|Comedy|Romance
1800024040,Polish Wedding (1998),Comedy
1800309941,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
1800119839,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1800363151,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1800139450,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
1800107366,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
1800362831,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
1800028419,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western
1800030551,Babes in Toyland (1961),Children|Fantasy|Musical
1802837507,Bambi (1942),Animation|Children|Drama
1800053311,Dangerous Liaisons (1988),Drama|Romance
1800060285,Dune (1984),Adventure|Sci-Fi
1800087273,"Last Temptation of Christ, The (1988)",Drama
1802821765,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
1800166605,"Rapture, The (1991)",Drama|Mystery
1800324831,Lolita (1997),Drama|Romance
1800021301,Disturbing Behavior (1998),Horror|Thriller
1800023235,Jane Austen's Mafia! (1998),Comedy|Crime
1800019304,Saving Private Ryan (1998),Action|Drama|War
1800308320,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy
1800037257,"Black Hole, The (1979)",Children|Sci-Fi
1800037663,Blackbeard's Ghost (1968),Children|Comedy
1800202681,Blank Check (1994),Children|Comedy
1800043813,Candleshoe (1977),Adventure|Children|Comedy
1800045221,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi
1800363789,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
1800050089,Condorman (1981),Action|Adventure|Children|Comedy
1800204996,D2: The Mighty Ducks (1994),Children|Comedy
1800053469,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
1800187487,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance
1800066240,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
1800245796,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime
1800076002,Herbie Goes Bananas (1980),Adventure|Children|Comedy
1800076004,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
1800192947,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
1800175532,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1800077675,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
1800078168,Hot Lead and Cold Feet (1978),Action|Comedy|Western
1800080499,In Search of the Castaways (1962),Adventure|Children
1800080671,"Incredible Journey, The (1963)",Adventure|Children
1800019618,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1800025962,"Parent Trap, The (1998)",Children|Comedy|Romance
1800020489,BASEketball (1998),Comedy
1802957653,Full Tilt Boogie (1997),Documentary
1800320995,"Governess, The (1998)",Drama|Romance
1800112718,Roger & Me (1989),Documentary
1800108821,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
1800103961,Out of the Past (1947),Film-Noir
1800058244,Doctor Zhivago (1965),Drama|Romance|War
1800125842,Tender Mercies (1983),Drama|Romance|Western
1800198862,And the Band Played On (1993),Drama
1800340271,"'burbs, The (1989)",Comedy
1800063870,Fandango (1985),Comedy
1800094966,Mephisto (1981),Drama|War
1800039098,Blue Velvet (1986),Drama|Mystery|Thriller
1800084032,"Journey of Natty Gann, The (1985)",Adventure|Children
1800148506,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
1800085071,Kidnapped (1960),Adventure|Children|Drama
1800086295,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
1800025762,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
1800178964,"Mighty Ducks, The (1992)",Children|Comedy
1800185542,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
1800165349,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
1800105827,Peter Pan (1953),Animation|Children|Fantasy|Musical
1800341322,Popeye (1980),Adventure|Comedy|Musical
1800155924,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
1800172396,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
1800111098,Return from Witch Mountain (1978),Children|Sci-Fi
1800111379,Return to Oz (1985),Adventure|Children|Fantasy
1800164872,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
1800116386,"Shaggy D.A., The (1976)",Children|Comedy
1800118520,Sleeping Beauty (1959),Animation|Children|Musical
1800119312,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
1800119361,Son of Flubber (1963),Children|Comedy
1800120351,Splash (1984),Comedy|Fantasy|Romance
1800228085,Squanto: A Warrior's Tale (1994),Adventure|Drama
1800232235,Tall Tale (1995),Adventure|Children|Fantasy|Western
1800129842,Tron (1982),Action|Adventure|Sci-Fi
1800183531,Swing Kids (1993),Drama|War
1800151054,L.A. Story (1991),Comedy|Romance
1800083083,"Jerk, The (1979)",Comedy
1800054585,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1800092961,"Man with Two Brains, The (1983)",Comedy
1800168415,Grand Canyon (1991),Crime|Drama
1800148466,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller
1800104240,"Outsiders, The (1983)",Drama
1800080795,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
1800090455,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
1800054690,"Dead Zone, The (1983)",Thriller
1800094409,Maximum Overdrive (1986),Horror
1800195186,Needful Things (1993),Drama|Horror
1800052437,Cujo (1983),Horror|Thriller
1800046857,Children of the Corn (1984),Horror|Thriller
1800340656,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
1800168581,"Addams Family, The (1991)",Children|Comedy|Fantasy
1800021580,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1800024682,Snake Eyes (1998),Action|Crime|Mystery|Thriller
1800029729,Atlantic City (1980),Crime|Drama|Romance
1800135360,Who's Afraid of Virginia Woolf? (1966),Drama
1800340457,Adventures in Babysitting (1987),Adventure|Comedy
1800134328,Weird Science (1985),Comedy|Fantasy|Sci-Fi
1800102142,"Nutty Professor, The (1963)",Comedy|Sci-Fi
1800046320,Charlotte's Web (1973),Animation|Children
1800133984,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
1800365932,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1800053569,"Dark Crystal, The (1982)",Adventure|Fantasy
1800340817,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
1800165918,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
1800087921,Legend (1985),Adventure|Fantasy|Romance
1800118146,Sixteen Candles (1984),Comedy|Romance
1800365664,Pretty in Pink (1986),Comedy|Drama|Romance
1800120730,St. Elmo's Fire (1985),Drama|Romance
1800048197,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
1800078393,House (1986),Comedy|Fantasy|Horror
1800078400,House II: The Second Story (1987),Comedy|Fantasy|Horror
1800071144,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
1800071131,"Gods Must Be Crazy II, The (1989)",Comedy
1802957224,Air Bud: Golden Receiver (1998),Children|Comedy
1800019487,"Avengers, The (1998)",Action|Adventure
1800022395,How Stella Got Her Groove Back (1998),Drama|Romance
1800024657,"Slums of Beverly Hills, The (1998)",Comedy|Drama
1800025320,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
1800075897,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1800113089,Rosemary's Baby (1968),Drama|Horror|Thriller
1800150318,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
1800237785,Attack of the Killer Tomatoes! (1978),Comedy|Horror
1800024211,Return to Paradise (1998),Crime|Drama|Romance|Thriller
1800020664,Blade (1998),Action|Horror|Thriller
1800018819,Dance with Me (1998),Drama|Romance
1800021168,Dead Man on Campus (1998),Comedy
1800026913,Wrongfully Accused (1998),Action|Comedy
1800023686,Next Stop Wonderland (1998),Comedy|Drama|Romance
1800033734,Beetlejuice (1988),Comedy|Fantasy
1800113024,Rope (1948),Crime|Drama|Thriller
1800063804,Family Plot (1976),Comedy|Thriller
1800067985,Frenzy (1972),Thriller
1800128601,Topaz (1969),Thriller
1800128730,Torn Curtain (1966),Thriller
1800093660,Marnie (1964),Drama|Mystery|Romance|Thriller
1800137364,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1800092890,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
1800129932,"Trouble with Harry, The (1955)",Comedy|Mystery
1800079473,I Confess (1953),Thriller
1800122812,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1800019777,54 (1998),Drama
1800019905,Why Do Fools Fall In Love? (1998),Drama
1800135810,Willow (1988),Action|Adventure|Fantasy
1800131296,"Untouchables, The (1987)",Action|Crime|Drama
1800021293,Dirty Work (1998),Comedy
1800022815,Knock Off (1998),Action
1800023966,Phoenix (1998),Crime|Drama
1800088700,Lifeboat (1944),Drama|War
1800116304,Shadow of a Doubt (1943),Crime|Drama|Thriller
1800113621,Saboteur (1942),Mystery|Thriller
1800124394,Suspicion (1941),Film-Noir|Mystery|Thriller
1800082510,Jamaica Inn (1939),Drama
1800086491,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
